Plan_Code,Client,Platform,NYFlag,ChildCompanyID,HeaderLogo,HeaderLogo_Position_x,HeaderLogo_Position_y,HeaderLogo_Width,HeaderLogo_Height,Company_Text,Company_Text_Position_x,Company_Text_Position_y,Company_Text_Width,Company_Text_Height,Company_ShowFlag,Address,Address_Position_x,Address_Position_y,Address_Width,Address_Height,Address_ShowFlag,PhoneNumber,ServiceCenter,ServiceCenterHours,FaxNumber,ProductType,Broker_Dealer_Services,Footer,Footer_Position_x,Footer_Position_y,Footer_Width,Footer_Height,Email_Address,Web_Address,Client_Abbrv,Budget_Center,Reply_Envelope,Inserter_Stock,Tray,CompanyCode,DOL_Disclosure,Disclosure_Position_x,Disclosure_Position_y,Disclosure_Position_Width,Disclosure_Position_Height,Secondary_Logo,SecLogo_Position_x,SecLogo_Position_y,SecLogo_Position_Width,SecLogo_Position_Height,Product_Description,MailingPageLogo_Pos_x,MailingPageLogo_Pos_y,Payment Company Address
822_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,Nassau Life Insurance Company,36.00,80.00,150.00,38.00,TRUE,Nassau Life Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,VA,,RTFs/Footer/NASU1.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUNLIC,21930,#4 NASSAU Life Money Reply Envelope,08-01981-01,4,NASU,,,,,,,,,,,,,,PO Box 758572ENDLINETopeka KS 66675-8572
823_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,Nassau Life Insurance Company,36.00,80.00,150.00,38.00,TRUE,Nassau Life Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,VA,,RTFs/Footer/NASU1.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUNLIC,21930,#4 NASSAU Life Money Reply Envelope,08-01981-01,4,NASU,,,,,,,,,,,,,,PO Box 758572ENDLINETopeka KS 66675-8572
824_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,Nassau Life and Annuity Company,36.00,80.00,150.00,38.00,TRUE,Nassau Life and Annuity CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FA,,,,,,,www.nfg.com,www.nfg.com,NASUNLAC,21930,#4 NASSAU Annuity Money Reply Envelope,08-01981-03,4,NASU,,,,,,,,,,,,,,PO Box 758607ENDLINETopeka KS 66675-8607
825_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FA,,,,,,,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
826_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,Nassau Life Insurance Company,36.00,80.00,150.00,38.00,TRUE,Nassau Life Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FA,,,,,,,www.nfg.com,www.nfg.com,NASUNLIC,21930,#4 NASSAU Life Money Reply Envelope,08-01981-01,4,NASU,,,,,,,,,,,,,,PO Box 758572ENDLINETopeka KS 66675-8572
827_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,Nassau Life and Annuity Company,36.00,80.00,150.00,38.00,TRUE,Nassau Life and Annuity CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FA,,,,,,,www.nfg.com,www.nfg.com,NASUNLAC,21930,#4 NASSAU Annuity Money Reply Envelope,08-01981-03,4,NASU,,,,,,,,,,,,,,PO Box 758607ENDLINETopeka KS 66675-8607
828_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FA,,,,,,,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
830_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,Nassau Life and Annuity Company,36.00,80.00,150.00,38.00,TRUE,Nassau Life and Annuity CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FA,,,,,,,www.nfg.com,www.nfg.com,NASUNLAC,21930,#4 NASSAU Annuity Money Reply Envelope,08-01981-03,4,NASU,,,,,,,,,,,,,,PO Box 758607ENDLINETopeka KS 66675-8607
831_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FA,,,,,,,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
832_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FA,,,,,,,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
833_NASU,NASU,LC,Y,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,Nassau Life Insurance Company,36.00,80.00,150.00,38.00,TRUE,Nassau Life Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FA,,,,,,,www.nfg.com,www.nfg.com,NASUNLIC,21930,#4 NASSAU Life Money Reply Envelope,08-01981-01,4,NASU,,,,,,,,,,,,,,PO Box 758572ENDLINETopeka KS 66675-8572
834_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,VA,,RTFs/Footer/NASU1.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
835_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FA,,,,,,,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
836_NASU,NASU,LC,Y,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,Nassau Life Insurance Company,36.00,80.00,150.00,38.00,TRUE,Nassau Life Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FA,,,,,,,www.nfg.com,www.nfg.com,NASUNLIC,21930,#4 NASSAU Life Money Reply Envelope,08-01981-01,4,NASU,,,,,,,,,,,,,,PO Box 758572ENDLINETopeka KS 66675-8572
837_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,Nassau Life Insurance Company,36.00,80.00,150.00,38.00,TRUE,Nassau Life Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FA,,,,,,,www.nfg.com,www.nfg.com,NASUNLIC,21930,#4 NASSAU Life Money Reply Envelope,08-01981-01,4,NASU,,,,,,,,,,,,,,PO Box 758572ENDLINETopeka KS 66675-8572
838_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,IA,,,,,,,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
839_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,Nassau Life Insurance Company,36.00,80.00,150.00,38.00,TRUE,Nassau Life Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,IA,,,,,,,www.nfg.com,www.nfg.com,NASUNLIC,21930,#4 NASSAU Life Money Reply Envelope,08-01981-01,4,NASU,,,,,,,,,,,,,,PO Box 758572ENDLINETopeka KS 66675-8572
840_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,IA,,,,,,,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
841_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,Nassau Life Insurance Company,36.00,80.00,150.00,38.00,TRUE,Nassau Life Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,IA,,,,,,,www.nfg.com,www.nfg.com,NASUNLIC,21930,#4 NASSAU Life Money Reply Envelope,08-01981-01,4,NASU,,,,,,,,,,,,,,PO Box 758572ENDLINETopeka KS 66675-8572
842_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,IA,,,,,,,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
843_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,Nassau Life Insurance Company,36.00,80.00,150.00,38.00,TRUE,Nassau Life Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,IA,,,,,,,www.nfg.com,www.nfg.com,NASUNLIC,21930,#4 NASSAU Life Money Reply Envelope,08-01981-01,4,NASU,,,,,,,,,,,,,,PO Box 758572ENDLINETopeka KS 66675-8572
844_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
845_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
846_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
847_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
848_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
849_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
850_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
851_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
852_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
853_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
854_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
855_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
856_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
857_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
858_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
859_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
860_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
861_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
862_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
863_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,PHL Variable Insurance Company,36.00,80.00,150.00,38.00,TRUE,PHL Variable Insurance CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUPHLI,21930,#4 PHL Money Reply Envelope ,08-01981-02,4,NASU,,,,,,,,,,,,,,PO Box 758606ENDLINETopeka KS 66675-8606
864_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,Nassau Life and Annuity Company,36.00,80.00,150.00,38.00,TRUE,Nassau Life and Annuity CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUNLAC,21930,#4 NASSAU Annuity Money Reply Envelope,08-01981-03,4,NASU,,,,,,,,,,,,,,PO Box 758607ENDLINETopeka KS 66675-8607
865_NASU,NASU,LC,N,,Images/NSRE.jpg,18.00,10.00,180.00,75.00,Nassau Life and Annuity Company,36.00,80.00,150.00,38.00,TRUE,Nassau Life and Annuity CompanyENDLINEPO Box 758573ENDLINETopeka KS 66675-8573,36.00,72.00,220.00,46.00,TRUE,1-800-541-0171,Nassau Service Center,7:30 AM to 5:00 PM Central Time,785-368-1386,FIA,,RTFs/Footer/NASU3.rtf,36.00,716.00,475.00,71.00,www.nfg.com,www.nfg.com,NASUNLAC,21930,#4 NASSAU Annuity Money Reply Envelope,08-01981-03,4,NASU,,,,,,,,,,,,,,PO Box 758607ENDLINETopeka KS 66675-8607
